,docId,annotSet,annotType,startOffset,endOffset,annotId,text,other
3913,S0378383912000130-3601,8,MeasuredEntity,908,913,T3-8,beach,"{""HasProperty"": ""T2-8""}"
3920,S0378383912000130-3732,1,Quantity,246,267,T1-1,1.5 mm and the 8.5 mm,"{""mods"": [""IsList""], ""unit"": ""mm""}"
3921,S0378383912000130-3732,1,MeasuredEntity,268,273,T2-1,beach,"{""HasQuantity"": ""T1-1""}"
3922,S0378383912000130-3745,1,Quantity,8,14,T1-1,8.5 mm,"{""unit"": ""mm""}"
3923,S0378383912000130-3745,1,MeasuredEntity,15,20,T2-1,beach,"{""HasQuantity"": ""T1-1""}"
3924,S0378383912000130-3745,2,Quantity,79,86,T1-2,1980 mm,"{""unit"": ""mm""}"
3925,S0378383912000130-3745,2,MeasuredProperty,75,76,T3-2,x,"{""HasQuantity"": ""T1-2""}"
3926,S0378383912000130-3745,2,MeasuredEntity,25,34,T4-2,modelling,"{""HasProperty"": ""T3-2""}"
3927,S0378383912000130-3745,3,Quantity,101,108,T1-3,2780 mm,"{""unit"": ""mm""}"
3928,S0378383912000130-3745,3,MeasuredProperty,97,98,T2-3,x,"{""HasQuantity"": ""T1-3""}"
3929,S0378383912000130-3745,3,MeasuredEntity,25,34,T4-3,modelling,"{""HasProperty"": ""T2-3""}"
3930,S0378383912000130-3755,1,Quantity,363,369,T1-1,1.5 mm,"{""unit"": ""mm""}"
3931,S0378383912000130-3755,1,MeasuredEntity,370,375,T2-1,beach,"{""HasQuantity"": ""T1-1""}"
3932,S0378383912000130-3827,1,Quantity,19,25,T1-1,1.5 mm,"{""unit"": ""mm""}"
3933,S0378383912000130-3827,1,MeasuredEntity,26,31,T3-1,beach,"{""HasQuantity"": ""T1-1""}"
3934,S0378383912000130-3827,2,Quantity,44,50,T1-2,8.5 mm,"{""unit"": ""mm""}"
3935,S0378383912000130-3827,2,MeasuredEntity,51,56,T3-2,beach,"{""HasQuantity"": ""T1-2""}"
3936,S0378383912000130-3827,3,Quantity,255,261,T1-3,8.5 mm,"{""unit"": ""mm""}"
3937,S0378383912000130-3827,3,MeasuredEntity,262,267,T3-3,beach,"{""HasQuantity"": ""T1-3""}"
3938,S0378383912000130-3907,1,Quantity,117,123,T1-1,1.5 mm,"{""unit"": ""mm""}"
3939,S0378383912000130-3907,1,MeasuredEntity,124,129,T3-1,beach,"{""HasQuantity"": ""T1-1""}"
3946,S0921818113002245-1571,1,Quantity,73,84,T1-1,upper 0.8 m,"{""mods"": [""IsRange""], ""unit"": ""m""}"
3947,S0921818113002245-1571,1,MeasuredEntity,88,97,T2-1,sediments,"{""HasQuantity"": ""T1-1""}"
3948,S0921818113002245-1571,2,Quantity,201,219,T1-2,approximately 1 cm,"{""mods"": [""IsApproximate""], ""unit"": ""cm""}"
3949,S0921818113002245-1571,2,MeasuredProperty,195,199,T2-2,thin,"{""HasQuantity"": ""T1-2""}"
3950,S0921818113002245-1571,2,MeasuredEntity,221,269,T3-2,vertical slab of relatively undisturbed sediment,"{""HasProperty"": ""T2-2""}"
3951,S0921818113002245-1571,3,Quantity,462,466,T1-3,Five,"{""mods"": [""IsCount""]}"
3952,S0921818113002245-1571,3,MeasuredEntity,467,472,T2-3,cores,"{""HasQuantity"": ""T1-3""}"
3953,S0921818113002245-1571,4,Quantity,632,637,T1-4,4.8 m,"{""unit"": ""m""}"
3954,S0921818113002245-1571,4,MeasuredProperty,638,642,T2-4,long,"{""HasQuantity"": ""T1-4""}"
3955,S0921818113002245-1571,4,MeasuredEntity,643,660,T3-4,cores of sediment,"{""HasProperty"": ""T2-4""}"
3956,S0921818113002245-1571,5,Quantity,684,695,T1-5,60 or 63 mm,"{""mods"": [""IsList""], ""unit"": ""mm""}"
3957,S0921818113002245-1571,5,MeasuredProperty,696,713,T4-5,internal diameter,"{""HasQuantity"": ""T1-5""}"
3958,S0921818113002245-1571,5,MeasuredEntity,664,673,T2-5,PVC tubes,"{""HasProperty"": ""T4-5""}"
3959,S0921818113002245-1571,6,Quantity,811,815,T1-6,four,"{""mods"": [""IsCount""]}"
3960,S0921818113002245-1571,6,MeasuredEntity,816,833,T2-6,overlapping cores,"{""HasQuantity"": ""T1-6""}"
3961,S0921818113002245-1571,7,Quantity,891,894,T1-7,8 m,"{""unit"": ""m""}"
3962,S0921818113002245-1571,7,MeasuredProperty,882,887,T3-7,depth,"{""HasQuantity"": ""T1-7""}"
3963,S0921818113002245-1571,7,MeasuredEntity,873,881,T2-7,sediment,"{""HasProperty"": ""T3-7""}"
3964,S0921818113002245-1571,8,Quantity,1023,1034,T1-8,three metre,"{""unit"": ""metre""}"
3965,S0921818113002245-1571,8,MeasuredProperty,1035,1039,T3-8,long,"{""HasQuantity"": ""T1-8""}"
3966,S0921818113002245-1571,8,MeasuredEntity,1040,1046,T4-8,drives,"{""HasProperty"": ""T3-8""}"
3967,S0921818113002245-1571,9,Quantity,1103,1123,T1-9,approximately 11.8 m,"{""unit"": ""m""}"
3968,S0921818113002245-1571,9,MeasuredProperty,1094,1099,T4-9,depth,"{""HasQuantity"": ""T1-9""}"
3969,S0921818113002245-1571,9,MeasuredEntity,1081,1090,T3-9,sediments,"{""HasProperty"": ""T4-9""}"
3970,S0921818113002245-1571,10,Quantity,1224,1249,T1-10,between 11.8 m and 11.5 m,"{""mods"": [""IsRange""], ""unit"": ""m""}"
3971,S0921818113002245-1571,10,MeasuredProperty,1218,1223,T4-10,depth,"{""HasQuantity"": ""T1-10""}"
3972,S0921818113002245-1571,10,MeasuredEntity,1209,1217,T3-10,sediment,"{""HasProperty"": ""T4-10""}"
3980,S0921818113002245-859,1,Quantity,173,191,T1-1,approximately 19 m,"{""mods"": [""IsApproximate""], ""unit"": ""m""}"
3981,S0921818113002245-859,1,MeasuredProperty,156,169,T3-1,deepest point,"{""HasQuantity"": ""T1-1""}"
3982,S0921818113002245-859,1,MeasuredEntity,150,155,T2-1,lakes,"{""HasProperty"": ""T3-1""}"
3983,S0921818113002245-882,1,Quantity,186,196,T1-1,873 varves,"{""unit"": ""varves""}"
3984,S0921818113002245-882,1,MeasuredEntity,176,182,T2-1,series,"{""HasQuantity"": ""T1-1""}"
3985,S0921818113002245-882,2,Quantity,549,556,T1-2,AD 1850,
3986,S0921818113002245-882,2,MeasuredEntity,557,579,T2-2,lead pollution horizon,"{""HasQuantity"": ""T1-2""}"
3987,S0921818113002245-882,3,Quantity,694,706,T1-3,above 10.5 m,"{""mods"": [""IsRange""], ""unit"": ""m""}"
3988,S0921818113002245-882,3,MeasuredProperty,707,712,T4-3,depth,"{""HasQuantity"": ""T1-3""}"
3989,S0921818113002245-882,3,MeasuredEntity,684,693,T2-3,sediments,"{""HasProperty"": ""T4-3""}"
3990,S0925443913001385-1429,1,Quantity,114,117,T1-1,10%,
3991,S0925443913001385-1429,1,MeasuredProperty,124,146,T2-1,fetal calf serum (FCS),"{""HasQuantity"": ""T1-1""}"
3992,S0925443913001385-1429,1,MeasuredEntity,40,51,T3-1,DMEM medium,"{""HasProperty"": ""T2-1""}"
3993,S0925443913001385-1429,1,Qualifier,96,108,T4-1,supplemented,"{""Qualifies"": ""T3-1""}"
3994,S0925443913001385-1429,1,Qualifier,118,123,T5-1,(v/v),"{""Qualifies"": ""T1-1""}"
3995,S0925443913001385-1429,2,Quantity,148,152,T1-2,2 mM,"{""unit"": ""mM""}"
3996,S0925443913001385-1429,2,MeasuredProperty,153,164,T5-2,l-glutamine,"{""HasQuantity"": ""T1-2""}"
3997,S0925443913001385-1429,2,MeasuredEntity,40,51,T2-2,DMEM medium,"{""HasProperty"": ""T5-2""}"
3998,S0925443913001385-1429,2,Qualifier,96,108,T3-2,supplemented,"{""Qualifies"": ""T2-2""}"
3999,S0925443913001385-1429,3,Quantity,166,174,T1-3,50 μg/ml,"{""unit"": ""μg/ml""}"
4000,S0925443913001385-1429,3,MeasuredEntity,40,51,T5-3,DMEM medium,"{""HasQuantity"": ""T1-3""}"
4001,S0925443913001385-1429,3,Qualifier,96,108,T4-3,supplemented,"{""Qualifies"": ""T5-3""}"
4002,S0925443913001385-1429,4,Quantity,184,193,T1-4,110 μg/ml,"{""unit"": ""μg/ml""}"
4003,S0925443913001385-1429,4,MeasuredProperty,194,202,T3-4,pyruvate,"{""HasQuantity"": ""T1-4""}"
4004,S0925443913001385-1429,4,MeasuredEntity,40,51,T4-4,DMEM medium,"{""HasProperty"": ""T3-4""}"
4005,S0925443913001385-1429,4,Qualifier,96,108,T5-4,supplemented,"{""Qualifies"": ""T4-4""}"
4006,S0925443913001385-1429,5,Quantity,204,215,T1-5,"10,000 U/ml","{""unit"": ""U/ml""}"
4007,S0925443913001385-1429,5,MeasuredProperty,216,228,T3-5,penicillin G,"{""HasQuantity"": ""T1-5""}"
4008,S0925443913001385-1429,5,MeasuredEntity,40,51,T4-5,DMEM medium,"{""HasProperty"": ""T3-5""}"
4009,S0925443913001385-1429,5,Qualifier,96,108,T5-5,supplemented,"{""Qualifies"": ""T4-5""}"
4010,S0925443913001385-1429,6,Quantity,233,245,T1-6,"10,000 μg/ml","{""unit"": ""μg/ml""}"
4011,S0925443913001385-1429,6,MeasuredProperty,246,258,T3-6,streptomycin,"{""HasQuantity"": ""T1-6""}"
4012,S0925443913001385-1429,6,MeasuredEntity,40,51,T4-6,DMEM medium,"{""HasProperty"": ""T3-6""}"
4013,S0925443913001385-1429,6,Qualifier,96,108,T5-6,supplemented,"{""Qualifies"": ""T4-6""}"
4014,S0925443913001385-1638,1,Quantity,77,80,T1-1,30%,"{""unit"": ""%""}"
4015,S0925443913001385-1638,1,MeasuredProperty,4,61,T5-1,steady state level of MRPL12 in the subject's fibroblasts,"{""HasQuantity"": ""T1-1""}"
4016,S0925443913001385-1638,1,MeasuredEntity,84,97,T6-1,control value,"{""HasProperty"": ""T5-1""}"
4017,S0925443913001385-1638,2,Quantity,159,164,T1-2,~ 30%,"{""mods"": [""IsApproximate""], ""unit"": ""%""}"
4018,S0925443913001385-1638,2,MeasuredProperty,119,138,T3-2,mt-LSU protein ICT1,"{""HasQuantity"": ""T1-2""}"
4019,S0925443913001385-1638,2,MeasuredEntity,168,182,T4-2,control values,"{""HasProperty"": ""T3-2""}"
4020,S0925443913001385-1638,2,Qualifier,148,157,T5-2,decreased,"{""Qualifies"": ""T3-2""}"
4021,S0925443913001385-1638,3,Quantity,201,204,T1-3,37%,"{""unit"": ""%""}"
4022,S0925443913001385-1638,3,MeasuredProperty,191,196,T3-3,MRPL3,"{""HasQuantity"": ""T1-3""}"
4023,S0925443913001385-1638,3,MeasuredEntity,168,182,T4-3,control values,"{""HasProperty"": ""T3-3""}"
4024,S0925443913001385-1638,3,Qualifier,148,157,T5-3,decreased,"{""Qualifies"": ""T3-3""}"
4025,S0925443913001385-1638,4,Quantity,436,441,T1-4,three,"{""mods"": [""IsCount""]}"
4026,S0925443913001385-1638,4,MeasuredEntity,442,487,T3-4,proteins of the small ribosomal subunit (SSU),"{""HasQuantity"": ""T1-4""}"
4027,S0925443913001385-1638,5,Quantity,560,568,T1-5,~ 60–80%,"{""mods"": [""IsApproximate""], ""unit"": ""%""}"
4028,S0925443913001385-1638,5,MeasuredProperty,489,513,T6-5,"MRPS18B, MRPS25 and DAP3","{""HasQuantity"": ""T1-5""}"
4029,S0925443913001385-1638,5,MeasuredEntity,572,579,T3-5,control,"{""HasProperty"": ""T6-5""}"
4030,S0925443913001385-1638,6,Quantity,656,659,T1-6,35%,"{""unit"": ""%""}"
4031,S0925443913001385-1638,6,MeasuredProperty,614,617,T3-6,16S,"{""HasQuantity"": ""T1-6""}"
4032,S0925443913001385-1638,6,MeasuredEntity,572,579,T6-6,control,"{""HasProperty"": ""T3-6""}"
4033,S0925443913001385-1638,6,Qualifier,643,652,T4-6,decreased,"{""Qualifies"": ""T1-6""}"
4034,S0925443913001385-1638,6,Qualifier,626,637,T5-6,rRNA levels,"{""Qualifies"": ""T3-6""}"
4035,S0925443913001385-1638,7,Quantity,664,667,T1-7,22%,"{""unit"": ""%""}"
4036,S0925443913001385-1638,7,MeasuredProperty,622,637,T3-7,12S rRNA levels,"{""HasQuantity"": ""T1-7""}"
4037,S0925443913001385-1638,7,MeasuredEntity,572,579,T5-7,control,"{""HasProperty"": ""T3-7""}"
4038,S0925443913001385-1638,7,Qualifier,643,652,T4-7,decreased,"{""Qualifies"": ""T3-7""}"
4039,S0925443913001385-1646,1,Quantity,277,283,T1-1,10–30%,"{""mods"": [""IsRange""], ""unit"": ""%""}"
4040,S0925443913001385-1646,1,MeasuredEntity,247,275,T2-1,isokinetic sucrose gradients,"{""HasQuantity"": ""T1-1""}"
4041,S0925443913001385-1646,2,Quantity,1438,1441,T1-2,63%,"{""unit"": ""%""}"
4042,S0925443913001385-1646,2,MeasuredProperty,1391,1419,T2-2,levels in the subject sample,"{""HasQuantity"": ""T1-2""}"
4043,S0925443913001385-1646,2,MeasuredEntity,1445,1458,T4-2,control value,"{""HasProperty"": ""T2-2""}"
4044,S0925443913001385-1646,2,Qualifier,1425,1437,T3-2,decreased to,"{""Qualifies"": ""T2-2""}"
4045,S0925443913001385-839,1,Quantity,327,332,T1-1,50 μg,"{""unit"": ""μg""}"
4046,S0925443913001385-839,1,MeasuredEntity,314,325,T3-1,cell lysate,"{""HasQuantity"": ""T1-1""}"
4047,S0925443913003037-1397,1,Quantity,352,369,T1-1,approximately 54%,"{""mods"": [""IsApproximate""], ""unit"": ""%""}"
4048,S0925443913003037-1397,1,MeasuredProperty,387,392,T4-1,level,"{""HasQuantity"": ""T1-1""}"
4049,S0925443913003037-1397,1,MeasuredEntity,396,406,T5-1,mt-tRNAPhe,"{""HasProperty"": ""T4-1""}"
4050,S0925443913003037-1397,1,Qualifier,370,379,T3-1,reduction,"{""Qualifies"": ""T4-1""}"
4051,S0925443913003037-654,1,Quantity,29,38,T1-1,2.5 years,"{""unit"": ""years""}"
4052,S0925443913003037-654,1,MeasuredProperty,25,28,T2-1,age,"{""HasQuantity"": ""T1-1""}"
4053,S0925443913003037-654,1,MeasuredEntity,0,21,T4-1,Cranial MRI performed,"{""HasProperty"": ""T2-1""}"
4054,S0927024813001955-1005,1,Quantity,623,629,T1-1,150 °C,"{""unit"": ""°C""}"
4055,S0927024813001955-1005,1,MeasuredProperty,591,605,T4-1,post-annealing,"{""HasQuantity"": ""T1-1""}"
4056,S0927024813001955-1005,1,MeasuredEntity,610,619,T3-1,ZnO films,"{""HasProperty"": ""T4-1""}"
4057,S0927024813001955-1005,2,Quantity,766,776,T1-2,up to 100%,"{""mods"": [""IsRange""], ""unit"": ""%""}"
4058,S0927024813001955-1005,2,MeasuredProperty,777,804,T3-2,visible light transmittance,"{""HasQuantity"": ""T1-2""}"
4059,S0927024813001955-1005,2,MeasuredEntity,711,716,T4-2,films,"{""HasProperty"": ""T3-2""}"
4060,S0927024813001955-576,1,Quantity,81,87,T1-1,125 nm,"{""unit"": ""nm""}"
4061,S0927024813001955-576,1,MeasuredProperty,88,93,T3-1,thick,"{""HasQuantity"": ""T1-1""}"
4062,S0927024813001955-576,1,MeasuredEntity,94,107,T4-1,AALD ZnO film,"{""HasProperty"": ""T3-1""}"
4063,S0927024813001955-576,2,Quantity,152,155,T1-2,1 h,"{""unit"": ""h""}"
4064,S0927024813001955-576,2,MeasuredProperty,108,121,T4-2,post-annealed,"{""HasQuantity"": ""T1-2""}"
4065,S0927024813001955-576,2,MeasuredEntity,94,107,T3-2,AALD ZnO film,"{""HasProperty"": ""T4-2""}"
4066,S0927024813001955-576,3,Quantity,303,311,T1-3,one week,"{""unit"": ""week""}"
4067,S0927024813001955-576,3,MeasuredProperty,315,334,T4-3,storage in the dark,"{""HasQuantity"": ""T1-3""}"
4068,S0927024813001955-576,3,MeasuredEntity,275,282,T3-3,devices,"{""HasProperty"": ""T4-3""}"
4082,S0927024813002420-1032,1,Quantity,430,437,T1-1,80 vol%,"{""unit"": ""vol%""}"
4083,S0927024813002420-1032,1,MeasuredProperty,441,444,T3-1,C60,"{""HasQuantity"": ""T1-1""}"
4084,S0927024813002420-1032,1,MeasuredEntity,421,424,T4-1,BHJ,"{""HasProperty"": ""T3-1""}"
4085,S0927024813002420-1032,2,Quantity,464,469,T1-2,70 nm,"{""unit"": ""nm""}"
4086,S0927024813002420-1032,2,MeasuredProperty,451,460,T3-2,thickness,"{""HasQuantity"": ""T1-2""}"
4087,S0927024813002420-1032,2,MeasuredEntity,421,424,T2-2,BHJ,"{""HasProperty"": ""T3-2""}"
4088,S0927024813002420-1032,3,Quantity,573,584,T1-3,∼2–3 mA/cm2,"{""mods"": [""IsApproximate"", ""IsRange""], ""unit"": ""mA/cm2""}"
4089,S0927024813002420-1032,3,MeasuredProperty,570,573,T4-3,Jsc,"{""HasQuantity"": ""T1-3""}"
4090,S0927024813002420-1032,3,MeasuredEntity,539,568,T3-3,planar heterojunction devices,"{""HasProperty"": ""T4-3""}"
4091,S0927024813002420-1032,4,Quantity,592,604,T1-4,∼0.40–0.45 V,"{""mods"": [""IsApproximate"", ""IsRange""], ""unit"": ""V""}"
4092,S0927024813002420-1032,4,MeasuredProperty,589,592,T3-4,Voc,"{""HasQuantity"": ""T1-4""}"
4093,S0927024813002420-1032,4,MeasuredEntity,539,568,T4-4,planar heterojunction devices,"{""HasProperty"": ""T3-4""}"
4094,S0927024813002420-1202,1,Quantity,273,283,T1-1,60% higher,
4095,S0927024813002420-1202,1,MeasuredProperty,284,297,T3-1,photocurrents,"{""HasQuantity"": ""T1-1""}"
4096,S0927024813002420-1202,1,MeasuredEntity,230,263,T2-1,co-deposition of blended mixtures,"{""HasProperty"": ""T3-1""}"
4097,S0927024813002420-1202,1,Qualifier,298,368,T4-1,than in thickness-optimized PTh/C60 planar heterojunction counterparts,"{""Qualifies"": ""T1-1""}"
4098,S0927024813002420-1202,2,Quantity,472,486,T1-2,as much as 80%,"{""mods"": [""IsRange""]}"
4099,S0927024813002420-1202,2,MeasuredProperty,441,468,T3-2,power conversion efficiency,"{""HasQuantity"": ""T1-2""}"
4100,S0927024813002420-1202,2,MeasuredEntity,405,412,T2-2,devices,"{""HasProperty"": ""T3-2""}"
4101,S0927024813002420-1202,2,Qualifier,426,434,T4-2,improved,"{""Qualifies"": ""T1-2""}"
4102,S0927024813002420-975,1,Quantity,194,199,T1-1,99.9%,"{""unit"": ""%""}"
4103,S0927024813002420-975,1,MeasuredProperty,200,204,T3-1,pure,"{""HasQuantity"": ""T1-1""}"
4104,S0927024813002420-975,1,MeasuredEntity,189,192,T4-1,C60,"{""HasProperty"": ""T3-1""}"
4105,S0927024813002420-975,2,Quantity,407,413,T1-2,7.5–80,
4106,S0927024813002420-975,2,MeasuredEntity,414,429,T3-2,DC Power Supply,"{""HasQuantity"": ""T1-2""}"
4107,S0927024813002420-975,3,Quantity,453,458,T1-3,8–300,
4108,S0927024813002420-975,3,MeasuredEntity,459,474,T2-3,DC Power Supply,"{""HasQuantity"": ""T1-3""}"
4109,S0927024813002420-975,4,Quantity,535,547,T1-4,∼1×10−5 Torr,"{""mods"": [""IsApproximate""], ""unit"": ""Torr""}"
4110,S0927024813002420-975,4,MeasuredProperty,528,534,T4-4,vacuum,"{""HasQuantity"": ""T1-4""}"
4111,S0927024813002420-975,4,MeasuredEntity,494,505,T3-4,evaporation,"{""HasProperty"": ""T4-4""}"
4112,S0927024813002420-975,5,Quantity,568,577,T1-5,300±15 °C,"{""mods"": [""HasTolerance""], ""unit"": ""°C""}"
4113,S0927024813002420-975,5,MeasuredProperty,553,564,T3-5,temperature,"{""HasQuantity"": ""T1-5""}"
4114,S0927024813002420-975,5,MeasuredEntity,494,505,T4-5,evaporation,"{""HasProperty"": ""T3-5""}"
4115,S0927024813002420-975,6,Quantity,629,639,T1-6,∼0.5–5 Å/s,"{""mods"": [""IsApproximate"", ""IsRange""], ""unit"": ""Å/s""}"
4116,S0927024813002420-975,6,MeasuredProperty,594,598,T4-6,rate,"{""HasQuantity"": ""T1-6""}"
4117,S0927024813002420-975,6,MeasuredEntity,602,624,T3-6,PTh and C60 deposition,"{""HasProperty"": ""T4-6""}"
4118,S0927024813002420-975,7,Quantity,717,727,T1-7,∼1.5–3 Å/s,"{""mods"": [""IsApproximate"", ""IsMean""], ""unit"": ""Å/s""}"
4119,S0927024813002420-975,7,MeasuredProperty,678,698,T3-7,average overall rate,"{""HasQuantity"": ""T1-7""}"
4120,S0927024813002420-975,7,MeasuredEntity,602,624,T5-7,PTh and C60 deposition,"{""HasProperty"": ""T3-7""}"
4121,S0927024813002420-975,8,Quantity,1030,1049,T1-8,20–25 monomer units,"{""mods"": [""IsRange""], ""unit"": ""monomer units""}"
4122,S0927024813002420-975,8,MeasuredProperty,1000,1028,T3-8,effective conjugation length,"{""HasQuantity"": ""T1-8""}"
4123,S0927024813002420-975,8,MeasuredEntity,984,987,T4-8,PTh,"{""HasProperty"": ""T3-8""}"
4124,S0927024813002420-975,9,Quantity,1053,1060,T1-9,≈2.0 eV,"{""mods"": [""IsApproximate""], ""unit"": ""eV""}"
4125,S0927024813002420-975,9,MeasuredProperty,1051,1053,T3-9,Eg,"{""HasQuantity"": ""T1-9""}"
4126,S0927024813002420-975,9,MeasuredEntity,984,987,T4-9,PTh,"{""HasProperty"": ""T3-9""}"
4127,S0927024813002420-975,10,Quantity,1086,1104,T1-10,~1500–2000 g mol−1,"{""mods"": [""IsApproximate"", ""IsRange""], ""unit"": ""g mol−1""}"
4128,S0927024813002420-975,10,MeasuredProperty,1084,1086,T3-10,Mw,"{""HasQuantity"": ""T1-10""}"
4129,S0927024813002420-975,10,MeasuredEntity,984,987,T4-10,PTh,"{""HasProperty"": ""T3-10""}"
4130,S0927024813002961-1051,1,Quantity,799,803,T1-1,five,"{""mods"": [""IsCount""]}"
4131,S0927024813002961-1051,1,MeasuredEntity,804,821,T2-1,main contributors,"{""HasQuantity"": ""T1-1""}"
4132,S0927024813002961-1051,2,Quantity,967,970,T1-2,two,"{""mods"": [""IsCount""]}"
4133,S0927024813002961-1051,2,MeasuredEntity,971,978,T2-2,effects,"{""HasQuantity"": ""T1-2""}"
4134,S0927024813002961-1051,3,Quantity,1210,1214,T1-3,2–7%,"{""unit"": ""%""}"
4135,S0927024813002961-1051,3,MeasuredEntity,1161,1183,T2-3,performance variations,"{""HasQuantity"": ""T1-3""}"
4136,S0927024813002961-1051,4,Quantity,1457,1472,T1-4,range of 10–15%,"{""mods"": [""IsRange""], ""unit"": ""%""}"
4137,S0927024813002961-1051,4,MeasuredEntity,1161,1183,T3-4,performance variations,"{""HasQuantity"": ""T1-4""}"
4138,S0927024813002961-1051,5,Quantity,1626,1635,T1-5,up to 25%,"{""mods"": [""IsRange""], ""unit"": ""%""}"
4139,S0927024813002961-1051,5,MeasuredProperty,1636,1645,T3-5,variation,"{""HasQuantity"": ""T1-5""}"
4140,S0927024813002961-1051,5,MeasuredEntity,1654,1671,T5-5,different devices,"{""HasProperty"": ""T3-5""}"
4141,S0927024813002961-1051,5,Qualifier,1612,1625,T2-5,ageing causes,"{""Qualifies"": ""T5-5""}"
4154,S0927024813003036-2011,1,Quantity,244,272,T1-1,range 1013 cm−3 to 1016 cm−3,"{""mods"": [""IsRange""], ""unit"": ""cm−3""}"
4155,S0927024813003036-2011,1,MeasuredEntity,151,172,T3-1,injection level range,"{""HasQuantity"": ""T1-1""}"
4156,S0927024813003036-2011,2,Quantity,555,561,T1-2,10 min,"{""unit"": ""min""}"
4157,S0927024813003036-2011,2,MeasuredProperty,562,572,T4-2,pre-anneal,"{""HasQuantity"": ""T1-2""}"
4158,S0927024813003036-2011,2,MeasuredEntity,497,504,T3-2,samples,"{""HasProperty"": ""T4-2""}"
4159,S0927024813003036-2011,3,Quantity,576,582,T1-3,200 °C,"{""unit"": ""°C""}"
4160,S0927024813003036-2011,3,MeasuredProperty,562,572,T3-3,pre-anneal,"{""HasQuantity"": ""T1-3""}"
4161,S0927024813003036-2011,3,MeasuredEntity,497,504,T5-3,samples,"{""HasProperty"": ""T3-3""}"
4162,S0927024813003036-2011,4,Quantity,649,652,T1-4,∼50,"{""mods"": [""IsApproximate"", ""IsCount""]}"
4163,S0927024813003036-2011,4,MeasuredEntity,653,669,T2-4,close-up flashes,"{""HasQuantity"": ""T1-4""}"
4164,S0927024813003036-2011,5,Quantity,920,927,T1-5,<20  ms,"{""mods"": [""IsRange""], ""unit"": ""ms""}"
4165,S0927024813003036-2011,5,MeasuredProperty,812,840,T2-5,aggregated illumination time,"{""HasQuantity"": ""T1-5""}"
4166,S0927024813003036-2011,5,MeasuredEntity,848,864,T3-5,flashes of light,"{""HasProperty"": ""T2-5""}"
4167,S0927024813003036-2011,6,Quantity,1051,1065,T1-6,more than 24 h,"{""mods"": [""IsRange""], ""unit"": ""h""}"
4168,S0927024813003036-2011,6,MeasuredEntity,1014,1041,T2-6,second lifetime measurement,"{""HasQuantity"": ""T1-6""}"
4169,S0927024813003036-2011,6,Qualifier,1066,1071,T4-6,later,"{""Qualifies"": ""T1-6""}"
4170,S0927024813003036-2011,7,Quantity,1144,1147,T1-7,two,"{""mods"": [""IsCount""]}"
4171,S0927024813003036-2011,7,MeasuredEntity,1148,1169,T2-7,lifetime measurements,"{""HasQuantity"": ""T1-7""}"
4172,S0927024813003036-2011,8,Quantity,1910,1915,T1-8,0.2p0,"{""unit"": ""p0""}"
4173,S0927024813003036-2011,8,MeasuredEntity,1885,1900,T2-8,injection level,"{""HasQuantity"": ""T1-8""}"
4174,S0927024813003036-2011,9,Quantity,1990,2004,T1-9,≤1.5×1012 cm−3,"{""mods"": [""IsRange""], ""unit"": ""cm−3""}"
4175,S0927024813003036-2011,9,MeasuredProperty,1921,1945,T4-9,bulk iron concentrations,"{""HasQuantity"": ""T1-9""}"
4176,S0927024813003036-2011,9,MeasuredEntity,1953,1977,T3-9,“uncontaminated” samples,"{""HasProperty"": ""T4-9""}"
4177,S0927775713009606-1074,1,Quantity,849,856,T1-1,> 10 nm,"{""mods"": [""IsRange""], ""unit"": ""nm""}"
4178,S0927775713009606-1074,1,MeasuredProperty,834,848,T3-1,pore diameters,"{""HasQuantity"": ""T1-1""}"
4179,S0927775713009606-1074,1,MeasuredEntity,798,814,T4-1,mesopore domains,"{""HasProperty"": ""T3-1""}"
4180,S0927775713009606-1074,2,Quantity,864,877,T1-2,> 0.5 cm3 g−1,"{""mods"": [""IsRange""], ""unit"": ""cm3 g−1""}"
4181,S0927775713009606-1074,2,MeasuredProperty,858,863,T3-2,Vmeso,"{""HasQuantity"": ""T1-2""}"
4182,S0927775713009606-1074,2,MeasuredEntity,798,814,T4-2,mesopore domains,"{""HasProperty"": ""T3-2""}"
4183,S0927775713009606-1074,3,Quantity,903,915,T1-3,> 170 m2 g−1,"{""mods"": [""IsRange""], ""unit"": ""m2 g−1""}"
4184,S0927775713009606-1074,3,MeasuredProperty,898,902,T3-3,SBET,"{""HasQuantity"": ""T1-3""}"
4185,S0927775713009606-1074,3,MeasuredEntity,798,814,T4-3,mesopore domains,"{""HasProperty"": ""T3-3""}"
4186,S0927775713009606-1074,4,Quantity,1033,1046,T1-4,5–40 nm range,"{""mods"": [""IsRange""], ""unit"": ""nm""}"
4187,S0927775713009606-1074,4,MeasuredProperty,1012,1025,T4-4,characterised,"{""HasQuantity"": ""T1-4""}"
4188,S0927775713009606-1074,4,MeasuredEntity,977,1006,T3-4,synthesised CdS nanoparticles,"{""HasProperty"": ""T4-4""}"
4189,S0927775713009606-1074,5,Quantity,1201,1208,T1-5,1 (w/w),"{""unit"": ""w/w""}"
4190,S0927775713009606-1074,5,MeasuredProperty,1193,1198,T3-5,ratio,"{""HasQuantity"": ""T1-5""}"
