,docId,annotSet,annotType,startOffset,endOffset,annotId,text,other
3496,S0925443913001385-1638,4,MeasuredEntity,442,487,T3-4,proteins of the small ribosomal subunit (SSU),"{""HasQuantity"": ""T1-4""}"
3497,S0925443913001385-1638,5,Quantity,560,568,T1-5,~ 60–80%,"{""mods"": [""IsApproximate""], ""unit"": ""%""}"
3498,S0925443913001385-1638,5,MeasuredProperty,489,513,T6-5,"MRPS18B, MRPS25 and DAP3","{""HasQuantity"": ""T1-5""}"
3499,S0925443913001385-1638,5,MeasuredEntity,572,579,T3-5,control,"{""HasProperty"": ""T6-5""}"
3500,S0925443913001385-1638,6,Quantity,656,659,T1-6,35%,"{""unit"": ""%""}"
3501,S0925443913001385-1638,6,MeasuredProperty,614,617,T3-6,16S,"{""HasQuantity"": ""T1-6""}"
3502,S0925443913001385-1638,6,MeasuredEntity,572,579,T6-6,control,"{""HasProperty"": ""T3-6""}"
3503,S0925443913001385-1638,6,Qualifier,643,652,T4-6,decreased,"{""Qualifies"": ""T1-6""}"
3504,S0925443913001385-1638,6,Qualifier,626,637,T5-6,rRNA levels,"{""Qualifies"": ""T3-6""}"
3505,S0925443913001385-1638,7,Quantity,664,667,T1-7,22%,"{""unit"": ""%""}"
3506,S0925443913001385-1638,7,MeasuredProperty,622,637,T3-7,12S rRNA levels,"{""HasQuantity"": ""T1-7""}"
3507,S0925443913001385-1638,7,MeasuredEntity,572,579,T5-7,control,"{""HasProperty"": ""T3-7""}"
3508,S0925443913001385-1638,7,Qualifier,643,652,T4-7,decreased,"{""Qualifies"": ""T3-7""}"
3509,S0925443913001385-1646,1,Quantity,277,283,T1-1,10–30%,"{""mods"": [""IsRange""], ""unit"": ""%""}"
3510,S0925443913001385-1646,1,MeasuredEntity,247,275,T2-1,isokinetic sucrose gradients,"{""HasQuantity"": ""T1-1""}"
3511,S0925443913001385-1646,2,Quantity,1438,1441,T1-2,63%,"{""unit"": ""%""}"
3512,S0925443913001385-1646,2,MeasuredProperty,1391,1419,T2-2,levels in the subject sample,"{""HasQuantity"": ""T1-2""}"
3513,S0925443913001385-1646,2,MeasuredEntity,1445,1458,T4-2,control value,"{""HasProperty"": ""T2-2""}"
3514,S0925443913001385-1646,2,Qualifier,1425,1437,T3-2,decreased to,"{""Qualifies"": ""T2-2""}"
3515,S0925443913001385-1683,1,Quantity,431,434,T1-1,two,"{""mods"": [""IsCount""]}"
3516,S0925443913001385-1683,1,MeasuredEntity,435,454,T2-1,L7/L12 heterodimers,"{""HasQuantity"": ""T1-1""}"
3517,S0925443913001385-1683,2,Quantity,1376,1381,T1-2,~ 49%,"{""mods"": [""IsApproximate""], ""unit"": ""%""}"
3518,S0925443913001385-1683,2,MeasuredProperty,1382,1388,T3-2,MRPL12,"{""HasQuantity"": ""T1-2""}"
3519,S0925443913001385-1683,2,MeasuredEntity,1401,1408,T5-2,control,"{""HasProperty"": ""T3-2""}"
3520,S0925443913001385-1683,2,Qualifier,1361,1371,T4-2,patient IP,"{""Qualifies"": ""T3-2""}"
3521,S0925443913001385-1683,3,Quantity,1549,1554,T1-3,~ 58%,"{""mods"": [""IsApproximate""], ""unit"": ""%""}"
3522,S0925443913001385-1683,3,MeasuredProperty,1501,1514,T5-3,MRPL12 levels,"{""HasQuantity"": ""T1-3""}"
3523,S0925443913001385-1683,3,MeasuredEntity,1558,1565,T4-3,control,"{""HasProperty"": ""T5-3""}"
3524,S0925443913001385-1683,3,Qualifier,1545,1547,T3-3,IP,"{""Qualifies"": ""T5-3""}"
3525,S0925443913001385-839,1,Quantity,327,332,T1-1,50 μg,"{""unit"": ""μg""}"
3526,S0925443913001385-839,1,MeasuredEntity,314,325,T3-1,cell lysate,"{""HasQuantity"": ""T1-1""}"
3527,S0925443913001385-849,1,Quantity,289,303,T1-1,"2, 5 and 10 μg","{""mods"": [""IsList""], ""unit"": ""μg""}"
3528,S0925443913001385-849,1,MeasuredProperty,280,287,T4-1,amounts,"{""HasQuantity"": ""T1-1""}"
3529,S0925443913001385-849,1,MeasuredEntity,314,318,T3-1,RNAs,"{""HasProperty"": ""T4-1""}"
3530,S0925443913001385-849,2,Quantity,393,399,T1-2,835 μg,"{""unit"": ""μg""}"
3531,S0925443913001385-849,2,MeasuredEntity,370,391,T3-2,mitochondrial lysates,"{""HasQuantity"": ""T1-2""}"
3532,S0925443913003037-1397,1,Quantity,352,369,T1-1,approximately 54%,"{""mods"": [""IsApproximate""], ""unit"": ""%""}"
3533,S0925443913003037-1397,1,MeasuredProperty,387,392,T4-1,level,"{""HasQuantity"": ""T1-1""}"
3534,S0925443913003037-1397,1,MeasuredEntity,396,406,T5-1,mt-tRNAPhe,"{""HasProperty"": ""T4-1""}"
3535,S0925443913003037-1397,1,Qualifier,370,379,T3-1,reduction,"{""Qualifies"": ""T4-1""}"
3536,S0925443913003037-654,1,Quantity,29,38,T1-1,2.5 years,"{""unit"": ""years""}"
3537,S0925443913003037-654,1,MeasuredProperty,25,28,T2-1,age,"{""HasQuantity"": ""T1-1""}"
3538,S0925443913003037-654,1,MeasuredEntity,0,21,T4-1,Cranial MRI performed,"{""HasProperty"": ""T2-1""}"
3539,S0927024813001955-1005,1,Quantity,623,629,T1-1,150 °C,"{""unit"": ""°C""}"
3540,S0927024813001955-1005,1,MeasuredProperty,591,605,T4-1,post-annealing,"{""HasQuantity"": ""T1-1""}"
3541,S0927024813001955-1005,1,MeasuredEntity,610,619,T3-1,ZnO films,"{""HasProperty"": ""T4-1""}"
3542,S0927024813001955-1005,2,Quantity,766,776,T1-2,up to 100%,"{""mods"": [""IsRange""], ""unit"": ""%""}"
3543,S0927024813001955-1005,2,MeasuredProperty,777,804,T3-2,visible light transmittance,"{""HasQuantity"": ""T1-2""}"
3544,S0927024813001955-1005,2,MeasuredEntity,711,716,T4-2,films,"{""HasProperty"": ""T3-2""}"
3545,S0927024813001955-576,1,Quantity,81,87,T1-1,125 nm,"{""unit"": ""nm""}"
3546,S0927024813001955-576,1,MeasuredProperty,88,93,T3-1,thick,"{""HasQuantity"": ""T1-1""}"
3547,S0927024813001955-576,1,MeasuredEntity,94,107,T4-1,AALD ZnO film,"{""HasProperty"": ""T3-1""}"
3548,S0927024813001955-576,2,Quantity,152,155,T1-2,1 h,"{""unit"": ""h""}"
3549,S0927024813001955-576,2,MeasuredProperty,108,121,T4-2,post-annealed,"{""HasQuantity"": ""T1-2""}"
3550,S0927024813001955-576,2,MeasuredEntity,94,107,T3-2,AALD ZnO film,"{""HasProperty"": ""T4-2""}"
3551,S0927024813001955-576,3,Quantity,303,311,T1-3,one week,"{""unit"": ""week""}"
3552,S0927024813001955-576,3,MeasuredProperty,315,334,T4-3,storage in the dark,"{""HasQuantity"": ""T1-3""}"
3553,S0927024813001955-576,3,MeasuredEntity,275,282,T3-3,devices,"{""HasProperty"": ""T4-3""}"
3554,S0927024813001955-679,1,Quantity,12,19,T1-1,<200 nm,"{""mods"": [""IsRange""], ""unit"": ""nm""}"
3555,S0927024813001955-679,1,MeasuredProperty,2,6,T4-1,thin,"{""HasQuantity"": ""T1-1""}"
3556,S0927024813001955-679,1,MeasuredEntity,21,25,T2-1,film,"{""HasProperty"": ""T4-1""}"
3557,S0927024813001955-679,1,Qualifier,7,10,T3-1,ZnO,"{""Qualifies"": ""T2-1""}"
3558,S0927024813001955-679,2,Quantity,323,337,T1-2,3.4+0.1 cm2/Vs,"{""mods"": [""IsRange""], ""unit"": ""cm2/Vs""}"
3559,S0927024813001955-679,2,MeasuredProperty,302,319,T3-2,electron mobility,"{""HasQuantity"": ""T1-2""}"
3560,S0927024813001955-679,2,MeasuredEntity,261,276,T2-2,AALD ZnO layers,"{""HasProperty"": ""T3-2""}"
3561,S0927024813001955-679,3,Quantity,343,353,T1-3,up to 100%,"{""mods"": [""IsRange""], ""unit"": ""%""}"
3562,S0927024813001955-679,3,MeasuredProperty,354,384,T3-3,transmittance to visible light,"{""HasQuantity"": ""T1-3""}"
3563,S0927024813001955-679,3,MeasuredEntity,261,276,T4-3,AALD ZnO layers,"{""HasProperty"": ""T3-3""}"
3564,S0927024813001955-679,4,Quantity,637,651,T1-4,after 200 days,"{""mods"": [""IsRange""], ""unit"": ""days""}"
3565,S0927024813001955-679,4,MeasuredProperty,626,636,T4-4,maintained,"{""HasQuantity"": ""T1-4""}"
3566,S0927024813001955-679,4,MeasuredEntity,605,616,T2-4,performance,"{""HasProperty"": ""T4-4""}"
3567,S0927024813001955-812,1,Quantity,194,206,T1-1,41.73 mg/mL.,"{""unit"": ""mg/mL""}"
3568,S0927024813001955-812,1,MeasuredProperty,0,112,T3-1,"P3HT (poly(3-hexylthiophene-2,5-diyl), Rieke) and PCBM ([6,6]-phenyl-C61-buyric acid methyl ester, Sigma Aldrich","{""HasQuantity"": ""T1-1""}"
3569,S0927024813001955-812,1,MeasuredEntity,151,164,T2-1,chlorobenzene,"{""HasProperty"": ""T3-1""}"
3570,S0927024813001955-812,2,Quantity,233,236,T1-2,2 h,"{""unit"": ""h""}"
3571,S0927024813001955-812,2,MeasuredProperty,221,228,T4-2,stirred,"{""HasQuantity"": ""T1-2""}"
3572,S0927024813001955-812,2,MeasuredEntity,207,216,T3-2,Each vial,"{""HasProperty"": ""T4-2""}"
3573,S0927024813001955-812,2,Qualifier,258,269,T5-2,in the dark,"{""Qualifies"": ""T4-2""}"
3574,S0927024813001955-812,3,Quantity,240,247,T1-3,800 rpm,"{""unit"": ""rpm""}"
3575,S0927024813001955-812,3,MeasuredProperty,221,228,T4-3,stirred,"{""HasQuantity"": ""T1-3""}"
3576,S0927024813001955-812,3,MeasuredEntity,207,216,T3-3,Each vial,"{""HasProperty"": ""T4-3""}"
3577,S0927024813001955-812,3,Qualifier,258,269,T5-3,in the dark,"{""Qualifies"": ""T4-3""}"
3578,S0927024813001955-812,4,Quantity,252,257,T1-4,60 °C,"{""unit"": ""°C""}"
3579,S0927024813001955-812,4,MeasuredProperty,221,228,T3-4,stirred,"{""HasQuantity"": ""T1-4""}"
3580,S0927024813001955-812,4,MeasuredEntity,207,216,T2-4,Each vial,"{""HasProperty"": ""T3-4""}"
3581,S0927024813001955-812,4,Qualifier,258,269,T5-4,in the dark,"{""Qualifies"": ""T3-4""}"
3582,S0927024813001955-812,5,Quantity,275,278,T1-5,two,"{""mods"": [""IsCount""]}"
3583,S0927024813001955-812,5,MeasuredEntity,279,288,T2-5,solutions,"{""HasQuantity"": ""T1-5""}"
3584,S0927024813002420-1032,1,Quantity,430,437,T1-1,80 vol%,"{""unit"": ""vol%""}"
3585,S0927024813002420-1032,1,MeasuredProperty,441,444,T3-1,C60,"{""HasQuantity"": ""T1-1""}"
3586,S0927024813002420-1032,1,MeasuredEntity,421,424,T4-1,BHJ,"{""HasProperty"": ""T3-1""}"
3587,S0927024813002420-1032,2,Quantity,464,469,T1-2,70 nm,"{""unit"": ""nm""}"
3588,S0927024813002420-1032,2,MeasuredProperty,451,460,T3-2,thickness,"{""HasQuantity"": ""T1-2""}"
3589,S0927024813002420-1032,2,MeasuredEntity,421,424,T2-2,BHJ,"{""HasProperty"": ""T3-2""}"
3590,S0927024813002420-1032,3,Quantity,573,584,T1-3,∼2–3 mA/cm2,"{""mods"": [""IsApproximate"", ""IsRange""], ""unit"": ""mA/cm2""}"
3591,S0927024813002420-1032,3,MeasuredProperty,570,573,T4-3,Jsc,"{""HasQuantity"": ""T1-3""}"
3592,S0927024813002420-1032,3,MeasuredEntity,539,568,T3-3,planar heterojunction devices,"{""HasProperty"": ""T4-3""}"
3593,S0927024813002420-1032,4,Quantity,592,604,T1-4,∼0.40–0.45 V,"{""mods"": [""IsApproximate"", ""IsRange""], ""unit"": ""V""}"
3594,S0927024813002420-1032,4,MeasuredProperty,589,592,T3-4,Voc,"{""HasQuantity"": ""T1-4""}"
3595,S0927024813002420-1032,4,MeasuredEntity,539,568,T4-4,planar heterojunction devices,"{""HasProperty"": ""T3-4""}"
3596,S0927024813002420-1202,1,Quantity,273,283,T1-1,60% higher,
3597,S0927024813002420-1202,1,MeasuredProperty,284,297,T3-1,photocurrents,"{""HasQuantity"": ""T1-1""}"
3598,S0927024813002420-1202,1,MeasuredEntity,230,263,T2-1,co-deposition of blended mixtures,"{""HasProperty"": ""T3-1""}"
3599,S0927024813002420-1202,1,Qualifier,298,368,T4-1,than in thickness-optimized PTh/C60 planar heterojunction counterparts,"{""Qualifies"": ""T1-1""}"
3600,S0927024813002420-1202,2,Quantity,472,486,T1-2,as much as 80%,"{""mods"": [""IsRange""]}"
3601,S0927024813002420-1202,2,MeasuredProperty,441,468,T3-2,power conversion efficiency,"{""HasQuantity"": ""T1-2""}"
3602,S0927024813002420-1202,2,MeasuredEntity,405,412,T2-2,devices,"{""HasProperty"": ""T3-2""}"
3603,S0927024813002420-1202,2,Qualifier,426,434,T4-2,improved,"{""Qualifies"": ""T1-2""}"
3604,S0927024813002420-975,1,Quantity,194,199,T1-1,99.9%,"{""unit"": ""%""}"
3605,S0927024813002420-975,1,MeasuredProperty,200,204,T3-1,pure,"{""HasQuantity"": ""T1-1""}"
3606,S0927024813002420-975,1,MeasuredEntity,189,192,T4-1,C60,"{""HasProperty"": ""T3-1""}"
3607,S0927024813002420-975,2,Quantity,407,413,T1-2,7.5–80,
3608,S0927024813002420-975,2,MeasuredEntity,414,429,T3-2,DC Power Supply,"{""HasQuantity"": ""T1-2""}"
3609,S0927024813002420-975,3,Quantity,453,458,T1-3,8–300,
3610,S0927024813002420-975,3,MeasuredEntity,459,474,T2-3,DC Power Supply,"{""HasQuantity"": ""T1-3""}"
3611,S0927024813002420-975,4,Quantity,535,547,T1-4,∼1×10−5 Torr,"{""mods"": [""IsApproximate""], ""unit"": ""Torr""}"
3612,S0927024813002420-975,4,MeasuredProperty,528,534,T4-4,vacuum,"{""HasQuantity"": ""T1-4""}"
3613,S0927024813002420-975,4,MeasuredEntity,494,505,T3-4,evaporation,"{""HasProperty"": ""T4-4""}"
3614,S0927024813002420-975,5,Quantity,568,577,T1-5,300±15 °C,"{""mods"": [""HasTolerance""], ""unit"": ""°C""}"
3615,S0927024813002420-975,5,MeasuredProperty,553,564,T3-5,temperature,"{""HasQuantity"": ""T1-5""}"
3616,S0927024813002420-975,5,MeasuredEntity,494,505,T4-5,evaporation,"{""HasProperty"": ""T3-5""}"
3617,S0927024813002420-975,6,Quantity,629,639,T1-6,∼0.5–5 Å/s,"{""mods"": [""IsApproximate"", ""IsRange""], ""unit"": ""Å/s""}"
3618,S0927024813002420-975,6,MeasuredProperty,594,598,T4-6,rate,"{""HasQuantity"": ""T1-6""}"
3619,S0927024813002420-975,6,MeasuredEntity,602,624,T3-6,PTh and C60 deposition,"{""HasProperty"": ""T4-6""}"
3620,S0927024813002420-975,7,Quantity,717,727,T1-7,∼1.5–3 Å/s,"{""mods"": [""IsApproximate"", ""IsMean""], ""unit"": ""Å/s""}"
3621,S0927024813002420-975,7,MeasuredProperty,678,698,T3-7,average overall rate,"{""HasQuantity"": ""T1-7""}"
3622,S0927024813002420-975,7,MeasuredEntity,602,624,T5-7,PTh and C60 deposition,"{""HasProperty"": ""T3-7""}"
3623,S0927024813002420-975,8,Quantity,1030,1049,T1-8,20–25 monomer units,"{""mods"": [""IsRange""], ""unit"": ""monomer units""}"
3624,S0927024813002420-975,8,MeasuredProperty,1000,1028,T3-8,effective conjugation length,"{""HasQuantity"": ""T1-8""}"
3625,S0927024813002420-975,8,MeasuredEntity,984,987,T4-8,PTh,"{""HasProperty"": ""T3-8""}"
3626,S0927024813002420-975,9,Quantity,1053,1060,T1-9,≈2.0 eV,"{""mods"": [""IsApproximate""], ""unit"": ""eV""}"
3627,S0927024813002420-975,9,MeasuredProperty,1051,1053,T3-9,Eg,"{""HasQuantity"": ""T1-9""}"
3628,S0927024813002420-975,9,MeasuredEntity,984,987,T4-9,PTh,"{""HasProperty"": ""T3-9""}"
3629,S0927024813002420-975,10,Quantity,1086,1104,T1-10,~1500–2000 g mol−1,"{""mods"": [""IsApproximate"", ""IsRange""], ""unit"": ""g mol−1""}"
3630,S0927024813002420-975,10,MeasuredProperty,1084,1086,T3-10,Mw,"{""HasQuantity"": ""T1-10""}"
3631,S0927024813002420-975,10,MeasuredEntity,984,987,T4-10,PTh,"{""HasProperty"": ""T3-10""}"
3632,S0927024813002961-1051,1,Quantity,799,803,T1-1,five,"{""mods"": [""IsCount""]}"
3633,S0927024813002961-1051,1,MeasuredEntity,804,821,T2-1,main contributors,"{""HasQuantity"": ""T1-1""}"
3634,S0927024813002961-1051,2,Quantity,967,970,T1-2,two,"{""mods"": [""IsCount""]}"
3635,S0927024813002961-1051,2,MeasuredEntity,971,978,T2-2,effects,"{""HasQuantity"": ""T1-2""}"
3636,S0927024813002961-1051,3,Quantity,1210,1214,T1-3,2–7%,"{""unit"": ""%""}"
3637,S0927024813002961-1051,3,MeasuredEntity,1161,1183,T2-3,performance variations,"{""HasQuantity"": ""T1-3""}"
3638,S0927024813002961-1051,4,Quantity,1457,1472,T1-4,range of 10–15%,"{""mods"": [""IsRange""], ""unit"": ""%""}"
3639,S0927024813002961-1051,4,MeasuredEntity,1161,1183,T3-4,performance variations,"{""HasQuantity"": ""T1-4""}"
3640,S0927024813002961-1051,5,Quantity,1626,1635,T1-5,up to 25%,"{""mods"": [""IsRange""], ""unit"": ""%""}"
3641,S0927024813002961-1051,5,MeasuredProperty,1636,1645,T3-5,variation,"{""HasQuantity"": ""T1-5""}"
3642,S0927024813002961-1051,5,MeasuredEntity,1654,1671,T5-5,different devices,"{""HasProperty"": ""T3-5""}"
3643,S0927024813002961-1051,5,Qualifier,1612,1625,T2-5,ageing causes,"{""Qualifies"": ""T5-5""}"
3644,S0927024813002961-1085,1,Quantity,324,329,T1-1,25 °C,"{""unit"": ""°C""}"
3645,S0927024813002961-1085,1,MeasuredProperty,299,322,T3-1,cold module temperature,"{""HasQuantity"": ""T1-1""}"
3646,S0927024813002961-1085,1,MeasuredEntity,180,183,T2-1,STC,"{""HasProperty"": ""T3-1""}"
3647,S0927024813002961-1085,2,Quantity,353,362,T1-2,1000 W/m2,"{""unit"": ""W/m2""}"
3648,S0927024813002961-1085,2,MeasuredProperty,336,351,T3-2,high irradiance,"{""HasQuantity"": ""T1-2""}"
3649,S0927024813002961-1085,2,MeasuredEntity,180,183,T2-2,STC,"{""HasProperty"": ""T3-2""}"
3650,S0927024813002961-1322,1,Quantity,515,524,T1-1,about ±3%,"{""mods"": [""IsApproximate"", ""IsRange""], ""unit"": ""%""}"
3651,S0927024813002961-1322,1,MeasuredProperty,495,510,T3-1,effect accounts,"{""HasQuantity"": ""T1-1""}"
3652,S0927024813002961-1322,1,MeasuredEntity,434,489,T5-1,relative changes in the generated short-circuit current,"{""HasProperty"": ""T3-1""}"
3653,S0927024813002961-1322,1,Qualifier,529,542,T4-1,CIGS and c-Si,"{""Qualifies"": ""T1-1""}"
3654,S0927024813002961-1322,1,Qualifier,57,65,T2-1,spectrum,"{""Qualifies"": ""T3-1""}"
3655,S0927024813002961-1322,2,Quantity,547,559,T1-2,+10% to −20%,"{""mods"": [""IsRange""], ""unit"": ""%""}"
3656,S0927024813002961-1322,2,MeasuredProperty,495,510,T3-2,effect accounts,"{""HasQuantity"": ""T1-2""}"
3657,S0927024813002961-1322,2,MeasuredEntity,434,489,T5-2,relative changes in the generated short-circuit current,"{""HasProperty"": ""T3-2""}"
3658,S0927024813002961-1322,2,Qualifier,564,576,T2-2,a-Si devices,"{""Qualifies"": ""T1-2""}"
3659,S0927024813002961-1322,2,Qualifier,57,65,T4-2,spectrum,"{""Qualifies"": ""T3-2""}"
3660,S0927024813002961-1322,3,Quantity,672,676,T1-3,zero,
3661,S0927024813002961-1322,3,MeasuredProperty,582,619,T2-3,overall impact on annual energy yield,"{""HasQuantity"": ""T1-3""}"
3662,S0927024813002961-1322,3,MeasuredEntity,685,703,T3-3,other technologies,"{""HasProperty"": ""T2-3""}"
3663,S0927024813002961-1334,1,Quantity,331,343,T1-1,less than 5%,"{""mods"": [""IsRange""], ""unit"": ""%""}"
3664,S0927024813002961-1334,1,MeasuredEntity,303,327,T2-1,annual energy prediction,"{""HasQuantity"": ""T1-1""}"
3665,S0927024813002961-1334,2,Quantity,816,828,T1-2,650–750 W/m2,"{""mods"": [""IsRange""], ""unit"": ""W/m2""}"
3666,S0927024813002961-1334,2,MeasuredProperty,796,812,T3-2,irradiance range,"{""HasQuantity"": ""T1-2""}"
3667,S0927024813002961-1334,2,MeasuredEntity,778,785,T4-2,devices,"{""HasProperty"": ""T3-2""}"
3668,S0927024813002961-1334,3,Quantity,866,874,T1-3,700 W/m2,"{""unit"": ""W/m2""}"
3669,S0927024813002961-1334,3,MeasuredProperty,796,806,T5-3,irradiance,"{""HasQuantity"": ""T1-3""}"
3670,S0927024813002961-1334,3,MeasuredEntity,778,785,T3-3,devices,"{""HasProperty"": ""T5-3""}"
3671,S0927024813002961-1334,3,Qualifier,853,862,T4-3,corrected,"{""Qualifies"": ""T1-3""}"
3672,S0927024813002961-1334,4,Quantity,879,884,T1-4,25 °C,"{""unit"": ""°C""}"
3673,S0927024813002961-1334,4,MeasuredEntity,778,785,T3-4,devices,"{""HasQuantity"": ""T1-4""}"
3674,S0927024813002961-1334,4,Qualifier,853,862,T4-4,corrected,"{""Qualifies"": ""T1-4""}"
3675,S0927024813002961-1357,1,Quantity,89,110,T1-1,not more than 0.65%/a,"{""mods"": [""IsRange""], ""unit"": ""%/a""}"
3676,S0927024813002961-1357,1,MeasuredProperty,111,122,T4-1,degradation,"{""HasQuantity"": ""T1-1""}"
3677,S0927024813002961-1357,1,MeasuredEntity,76,83,T3-1,devices,"{""HasProperty"": ""T4-1""}"
3678,S0927024813002961-1357,1,Qualifier,19,23,T5-1,P700,"{""Qualifies"": ""T4-1""}"
3679,S0927024813003036-1981,1,Quantity,318,324,T1-1,99.95%,"{""unit"": ""%""}"
3680,S0927024813003036-1981,1,MeasuredProperty,325,331,T4-1,purity,"{""HasQuantity"": ""T1-1""}"
3681,S0927024813003036-1981,1,MeasuredEntity,305,316,T3-1,iron pieces,"{""HasProperty"": ""T4-1""}"
3682,S0927024813003036-1981,2,Quantity,436,448,T1-2,up to 798 °C,"{""mods"": [""IsRange""], ""unit"": ""°C""}"
3683,S0927024813003036-1981,2,MeasuredProperty,380,435,T4-2,annealed in air in a pre-heated furnace at temperatures,"{""HasQuantity"": ""T1-2""}"
3684,S0927024813003036-1981,2,MeasuredEntity,362,369,T3-2,Samples,"{""HasProperty"": ""T4-2""}"
3685,S0927024813003036-1981,3,Quantity,845,858,T1-3,below ∼100 °C,"{""mods"": [""IsRange"", ""IsApproximate""], ""unit"": ""°C""}"
3686,S0927024813003036-1981,3,MeasuredProperty,835,841,T5-3,cooled,"{""HasQuantity"": ""T1-3""}"
3687,S0927024813003036-1981,3,MeasuredEntity,822,829,T4-3,samples,"{""HasProperty"": ""T5-3""}"
3688,S0927024813003036-1981,3,Qualifier,807,816,T3-3,estimated,"{""Qualifies"": ""T1-3""}"
3689,S0927024813003036-1981,4,Quantity,862,867,T1-4,<10 s,"{""mods"": [""IsRange"", ""IsApproximate""], ""unit"": ""s""}"
3690,S0927024813003036-1981,4,MeasuredProperty,835,841,T4-4,cooled,"{""HasQuantity"": ""T1-4""}"
3691,S0927024813003036-1981,4,MeasuredEntity,822,829,T3-4,samples,"{""HasProperty"": ""T4-4""}"
3692,S0927024813003036-1981,4,Qualifier,807,816,T5-4,estimated,"{""Qualifies"": ""T1-4""}"
3693,S0927024813003036-2011,1,Quantity,244,272,T1-1,range 1013 cm−3 to 1016 cm−3,"{""mods"": [""IsRange""], ""unit"": ""cm−3""}"
3694,S0927024813003036-2011,1,MeasuredEntity,151,172,T3-1,injection level range,"{""HasQuantity"": ""T1-1""}"
3695,S0927024813003036-2011,2,Quantity,555,561,T1-2,10 min,"{""unit"": ""min""}"
3696,S0927024813003036-2011,2,MeasuredProperty,562,572,T4-2,pre-anneal,"{""HasQuantity"": ""T1-2""}"
3697,S0927024813003036-2011,2,MeasuredEntity,497,504,T3-2,samples,"{""HasProperty"": ""T4-2""}"
3698,S0927024813003036-2011,3,Quantity,576,582,T1-3,200 °C,"{""unit"": ""°C""}"
3699,S0927024813003036-2011,3,MeasuredProperty,562,572,T3-3,pre-anneal,"{""HasQuantity"": ""T1-3""}"
3700,S0927024813003036-2011,3,MeasuredEntity,497,504,T5-3,samples,"{""HasProperty"": ""T3-3""}"
3701,S0927024813003036-2011,4,Quantity,649,652,T1-4,∼50,"{""mods"": [""IsApproximate"", ""IsCount""]}"
3702,S0927024813003036-2011,4,MeasuredEntity,653,669,T2-4,close-up flashes,"{""HasQuantity"": ""T1-4""}"
3703,S0927024813003036-2011,5,Quantity,920,927,T1-5,<20  ms,"{""mods"": [""IsRange""], ""unit"": ""ms""}"
3704,S0927024813003036-2011,5,MeasuredProperty,812,840,T2-5,aggregated illumination time,"{""HasQuantity"": ""T1-5""}"
3705,S0927024813003036-2011,5,MeasuredEntity,848,864,T3-5,flashes of light,"{""HasProperty"": ""T2-5""}"
3706,S0927024813003036-2011,6,Quantity,1051,1065,T1-6,more than 24 h,"{""mods"": [""IsRange""], ""unit"": ""h""}"
3707,S0927024813003036-2011,6,MeasuredEntity,1014,1041,T2-6,second lifetime measurement,"{""HasQuantity"": ""T1-6""}"
3708,S0927024813003036-2011,6,Qualifier,1066,1071,T4-6,later,"{""Qualifies"": ""T1-6""}"
3709,S0927024813003036-2011,7,Quantity,1144,1147,T1-7,two,"{""mods"": [""IsCount""]}"
3710,S0927024813003036-2011,7,MeasuredEntity,1148,1169,T2-7,lifetime measurements,"{""HasQuantity"": ""T1-7""}"
3711,S0927024813003036-2011,8,Quantity,1910,1915,T1-8,0.2p0,"{""unit"": ""p0""}"
3712,S0927024813003036-2011,8,MeasuredEntity,1885,1900,T2-8,injection level,"{""HasQuantity"": ""T1-8""}"
3713,S0927024813003036-2011,9,Quantity,1990,2004,T1-9,≤1.5×1012 cm−3,"{""mods"": [""IsRange""], ""unit"": ""cm−3""}"
3714,S0927024813003036-2011,9,MeasuredProperty,1921,1945,T4-9,bulk iron concentrations,"{""HasQuantity"": ""T1-9""}"
3715,S0927024813003036-2011,9,MeasuredEntity,1953,1977,T3-9,“uncontaminated” samples,"{""HasProperty"": ""T4-9""}"
3716,S0927775713009606-1074,1,Quantity,849,856,T1-1,> 10 nm,"{""mods"": [""IsRange""], ""unit"": ""nm""}"
3717,S0927775713009606-1074,1,MeasuredProperty,834,848,T3-1,pore diameters,"{""HasQuantity"": ""T1-1""}"
3718,S0927775713009606-1074,1,MeasuredEntity,798,814,T4-1,mesopore domains,"{""HasProperty"": ""T3-1""}"
3719,S0927775713009606-1074,2,Quantity,864,877,T1-2,> 0.5 cm3 g−1,"{""mods"": [""IsRange""], ""unit"": ""cm3 g−1""}"
3720,S0927775713009606-1074,2,MeasuredProperty,858,863,T3-2,Vmeso,"{""HasQuantity"": ""T1-2""}"
3721,S0927775713009606-1074,2,MeasuredEntity,798,814,T4-2,mesopore domains,"{""HasProperty"": ""T3-2""}"
3722,S0927775713009606-1074,3,Quantity,903,915,T1-3,> 170 m2 g−1,"{""mods"": [""IsRange""], ""unit"": ""m2 g−1""}"
3723,S0927775713009606-1074,3,MeasuredProperty,898,902,T3-3,SBET,"{""HasQuantity"": ""T1-3""}"
3724,S0927775713009606-1074,3,MeasuredEntity,798,814,T4-3,mesopore domains,"{""HasProperty"": ""T3-3""}"
3725,S0927775713009606-1074,4,Quantity,1033,1046,T1-4,5–40 nm range,"{""mods"": [""IsRange""], ""unit"": ""nm""}"
3726,S0927775713009606-1074,4,MeasuredProperty,1012,1025,T4-4,characterised,"{""HasQuantity"": ""T1-4""}"
